item,entity id,itemLabel_en,function name,abstract line,eng concrete line,eng lexicon line
http://www.wikidata.org/entity/Q889,Q889,Afghanistan,Q889_Afghanistan,Q889_Afghanistan : Country ;,Q889_Afghanistan = mkNP Afghanistan_N ;,"Q889_Afghanistan_N : N = mkN ""Afghanistan"" ;"
http://www.wikidata.org/entity/Q222,Q222,Albania,Q222_Albania,Q222_Albania : Country ;,Q222_Albania = mkNP Albania_N ;,"Q222_Albania_N : N = mkN ""Albania"" ;"
http://www.wikidata.org/entity/Q262,Q262,Algeria,Q262_Algeria,Q262_Algeria : Country ;,Q262_Algeria = mkNP Algeria_N ;,"Q262_Algeria_N : N = mkN ""Algeria"" ;"
http://www.wikidata.org/entity/Q228,Q228,Andorra,Q228_Andorra,Q228_Andorra : Country ;,Q228_Andorra = mkNP Andorra_N ;,"Q228_Andorra_N : N = mkN ""Andorra"" ;"
http://www.wikidata.org/entity/Q916,Q916,Angola,Q916_Angola,Q916_Angola : Country ;,Q916_Angola = mkNP Angola_N ;,"Q916_Angola_N : N = mkN ""Angola"" ;"
http://www.wikidata.org/entity/Q781,Q781,Antigua and Barbuda,Q781_Antigua_and_Barbuda,Q781_Antigua_and_Barbuda : Country ;,Q781_Antigua_and_Barbuda = mkNP Antigua_and_Barbuda_N ;,"Q781_Antigua_and_Barbuda_N : N = mkN ""Antigua and Barbuda"" ;"
http://www.wikidata.org/entity/Q414,Q414,Argentina,Q414_Argentina,Q414_Argentina : Country ;,Q414_Argentina = mkNP Argentina_N ;,"Q414_Argentina_N : N = mkN ""Argentina"" ;"
http://www.wikidata.org/entity/Q399,Q399,Armenia,Q399_Armenia,Q399_Armenia : Country ;,Q399_Armenia = mkNP Armenia_N ;,"Q399_Armenia_N : N = mkN ""Armenia"" ;"
http://www.wikidata.org/entity/Q21203,Q21203,Aruba,Q21203_Aruba,Q21203_Aruba : Country ;,Q21203_Aruba = mkNP Aruba_N ;,"Q21203_Aruba_N : N = mkN ""Aruba"" ;"
http://www.wikidata.org/entity/Q124535978,Q124535978,Ashkenaz,Q124535978_Ashkenaz,Q124535978_Ashkenaz : Country ;,Q124535978_Ashkenaz = mkNP Ashkenaz_N ;,"Q124535978_Ashkenaz_N : N = mkN ""Ashkenaz"" ;"
http://www.wikidata.org/entity/Q408,Q408,Australia,Q408_Australia,Q408_Australia : Country ;,Q408_Australia = mkNP Australia_N ;,"Q408_Australia_N : N = mkN ""Australia"" ;"
http://www.wikidata.org/entity/Q40,Q40,Austria,Q40_Austria,Q40_Austria : Country ;,Q40_Austria = mkNP Austria_N ;,"Q40_Austria_N : N = mkN ""Austria"" ;"
http://www.wikidata.org/entity/Q63135869,Q63135869,Ayyubid Sultanate,Q63135869_Ayyubid_Sultanate,Q63135869_Ayyubid_Sultanate : Country ;,Q63135869_Ayyubid_Sultanate = mkNP Ayyubid_Sultanate_N ;,"Q63135869_Ayyubid_Sultanate_N : N = mkN ""Ayyubid Sultanate"" ;"
http://www.wikidata.org/entity/Q227,Q227,Azerbaijan,Q227_Azerbaijan,Q227_Azerbaijan : Country ;,Q227_Azerbaijan = mkNP Azerbaijan_N ;,"Q227_Azerbaijan_N : N = mkN ""Azerbaijan"" ;"
http://www.wikidata.org/entity/Q398,Q398,Bahrain,Q398_Bahrain,Q398_Bahrain : Country ;,Q398_Bahrain = mkNP Bahrain_N ;,"Q398_Bahrain_N : N = mkN ""Bahrain"" ;"
http://www.wikidata.org/entity/Q902,Q902,Bangladesh,Q902_Bangladesh,Q902_Bangladesh : Country ;,Q902_Bangladesh = mkNP Bangladesh_N ;,"Q902_Bangladesh_N : N = mkN ""Bangladesh"" ;"
http://www.wikidata.org/entity/Q244,Q244,Barbados,Q244_Barbados,Q244_Barbados : Country ;,Q244_Barbados = mkNP Barbados_N ;,"Q244_Barbados_N : N = mkN ""Barbados"" ;"
http://www.wikidata.org/entity/Q184,Q184,Belarus,Q184_Belarus,Q184_Belarus : Country ;,Q184_Belarus = mkNP Belarus_N ;,"Q184_Belarus_N : N = mkN ""Belarus"" ;"
http://www.wikidata.org/entity/Q31,Q31,Belgium,Q31_Belgium,Q31_Belgium : Country ;,Q31_Belgium = mkNP Belgium_N ;,"Q31_Belgium_N : N = mkN ""Belgium"" ;"
http://www.wikidata.org/entity/Q242,Q242,Belize,Q242_Belize,Q242_Belize : Country ;,Q242_Belize = mkNP Belize_N ;,"Q242_Belize_N : N = mkN ""Belize"" ;"
http://www.wikidata.org/entity/Q962,Q962,Benin,Q962_Benin,Q962_Benin : Country ;,Q962_Benin = mkNP Benin_N ;,"Q962_Benin_N : N = mkN ""Benin"" ;"
http://www.wikidata.org/entity/Q854850,Q854850,Bharatpur State,Q854850_Bharatpur_State,Q854850_Bharatpur_State : Country ;,Q854850_Bharatpur_State = mkNP Bharatpur_State_N ;,"Q854850_Bharatpur_State_N : N = mkN ""Bharatpur State"" ;"
http://www.wikidata.org/entity/Q917,Q917,Bhutan,Q917_Bhutan,Q917_Bhutan : Country ;,Q917_Bhutan = mkNP Bhutan_N ;,"Q917_Bhutan_N : N = mkN ""Bhutan"" ;"
http://www.wikidata.org/entity/Q750,Q750,Bolivia,Q750_Bolivia,Q750_Bolivia : Country ;,Q750_Bolivia = mkNP Bolivia_N ;,"Q750_Bolivia_N : N = mkN ""Bolivia"" ;"
http://www.wikidata.org/entity/Q225,Q225,Bosnia and Herzegovina,Q225_Bosnia_and_Herzegovina,Q225_Bosnia_and_Herzegovina : Country ;,Q225_Bosnia_and_Herzegovina = mkNP Bosnia_and_Herzegovina_N ;,"Q225_Bosnia_and_Herzegovina_N : N = mkN ""Bosnia and Herzegovina"" ;"
http://www.wikidata.org/entity/Q963,Q963,Botswana,Q963_Botswana,Q963_Botswana : Country ;,Q963_Botswana = mkNP Botswana_N ;,"Q963_Botswana_N : N = mkN ""Botswana"" ;"
http://www.wikidata.org/entity/Q155,Q155,Brazil,Q155_Brazil,Q155_Brazil : Country ;,Q155_Brazil = mkNP Brazil_N ;,"Q155_Brazil_N : N = mkN ""Brazil"" ;"
http://www.wikidata.org/entity/Q921,Q921,Brunei,Q921_Brunei,Q921_Brunei : Country ;,Q921_Brunei = mkNP Brunei_N ;,"Q921_Brunei_N : N = mkN ""Brunei"" ;"
http://www.wikidata.org/entity/Q219,Q219,Bulgaria,Q219_Bulgaria,Q219_Bulgaria : Country ;,Q219_Bulgaria = mkNP Bulgaria_N ;,"Q219_Bulgaria_N : N = mkN ""Bulgaria"" ;"
http://www.wikidata.org/entity/Q965,Q965,Burkina Faso,Q965_Burkina_Faso,Q965_Burkina_Faso : Country ;,Q965_Burkina_Faso = mkNP Burkina_Faso_N ;,"Q965_Burkina_Faso_N : N = mkN ""Burkina Faso"" ;"
