area,areaLabel_en,entity id,function name,abstract line,eng concrete line,eng lexicon line
http://www.wikidata.org/entity/Q114,Kenya,Q114,Kenya,Kenya : Country,Kenya = mkNP Kenya_N ;,"Kenya_N : N = mkN ""Kenya"" ;"
http://www.wikidata.org/entity/Q115,Ethiopia,Q115,Ethiopia,Ethiopia : Country,Ethiopia = mkNP Ethiopia_N ;,"Ethiopia_N : N = mkN ""Ethiopia"" ;"
http://www.wikidata.org/entity/Q117,Ghana,Q117,Ghana,Ghana : Country,Ghana = mkNP Ghana_N ;,"Ghana_N : N = mkN ""Ghana"" ;"
http://www.wikidata.org/entity/Q142,France,Q142,France,France : Country,France = mkNP France_N ;,"France_N : N = mkN ""France"" ;"
http://www.wikidata.org/entity/Q145,United Kingdom,Q145,United_Kingdom,UnitedKingdom : Country,UnitedKingdom = mkNP UnitedKingdom_N ;,"UnitedKingdom_N : N = mkN ""United Kingdom"" ;"
http://www.wikidata.org/entity/Q148,People's Republic of China,Q148,Peoples_Republic_of_China,People'sRepublicofChina : Country,People'sRepublicofChina = mkNP People'sRepublicofChina_N ;,"People'sRepublicofChina_N : N = mkN ""People's Republic of China"" ;"
http://www.wikidata.org/entity/Q155,Brazil,Q155,Brazil,Brazil : Country,Brazil = mkNP Brazil_N ;,"Brazil_N : N = mkN ""Brazil"" ;"
http://www.wikidata.org/entity/Q159,Russia,Q159,Russia,Russia : Country,Russia = mkNP Russia_N ;,"Russia_N : N = mkN ""Russia"" ;"
http://www.wikidata.org/entity/Q16,Canada,Q16,Canada,Canada : Country,Canada = mkNP Canada_N ;,"Canada_N : N = mkN ""Canada"" ;"
http://www.wikidata.org/entity/Q17,Japan,Q17,Japan,Japan : Country,Japan = mkNP Japan_N ;,"Japan_N : N = mkN ""Japan"" ;"
http://www.wikidata.org/entity/Q183,Germany,Q183,Germany,Germany : Country,Germany = mkNP Germany_N ;,"Germany_N : N = mkN ""Germany"" ;"
http://www.wikidata.org/entity/Q184,Belarus,Q184,Belarus,Belarus : Country,Belarus = mkNP Belarus_N ;,"Belarus_N : N = mkN ""Belarus"" ;"
http://www.wikidata.org/entity/Q189,Iceland,Q189,Iceland,Iceland : Country,Iceland = mkNP Iceland_N ;,"Iceland_N : N = mkN ""Iceland"" ;"
http://www.wikidata.org/entity/Q191,Estonia,Q191,Estonia,Estonia : Country,Estonia = mkNP Estonia_N ;,"Estonia_N : N = mkN ""Estonia"" ;"
http://www.wikidata.org/entity/Q20,Norway,Q20,Norway,Norway : Country,Norway = mkNP Norway_N ;,"Norway_N : N = mkN ""Norway"" ;"
http://www.wikidata.org/entity/Q211,Latvia,Q211,Latvia,Latvia : Country,Latvia = mkNP Latvia_N ;,"Latvia_N : N = mkN ""Latvia"" ;"
http://www.wikidata.org/entity/Q212,Ukraine,Q212,Ukraine,Ukraine : Country,Ukraine = mkNP Ukraine_N ;,"Ukraine_N : N = mkN ""Ukraine"" ;"
http://www.wikidata.org/entity/Q213,Czech Republic,Q213,Czech_Republic,CzechRepublic : Country,CzechRepublic = mkNP CzechRepublic_N ;,"CzechRepublic_N : N = mkN ""Czech Republic"" ;"
http://www.wikidata.org/entity/Q214,Slovakia,Q214,Slovakia,Slovakia : Country,Slovakia = mkNP Slovakia_N ;,"Slovakia_N : N = mkN ""Slovakia"" ;"
http://www.wikidata.org/entity/Q215,Slovenia,Q215,Slovenia,Slovenia : Country,Slovenia = mkNP Slovenia_N ;,"Slovenia_N : N = mkN ""Slovenia"" ;"
http://www.wikidata.org/entity/Q217,Moldova,Q217,Moldova,Moldova : Country,Moldova = mkNP Moldova_N ;,"Moldova_N : N = mkN ""Moldova"" ;"
http://www.wikidata.org/entity/Q218,Romania,Q218,Romania,Romania : Country,Romania = mkNP Romania_N ;,"Romania_N : N = mkN ""Romania"" ;"
http://www.wikidata.org/entity/Q219,Bulgaria,Q219,Bulgaria,Bulgaria : Country,Bulgaria = mkNP Bulgaria_N ;,"Bulgaria_N : N = mkN ""Bulgaria"" ;"
http://www.wikidata.org/entity/Q221,North Macedonia,Q221,North_Macedonia,NorthMacedonia : Country,NorthMacedonia = mkNP NorthMacedonia_N ;,"NorthMacedonia_N : N = mkN ""North Macedonia"" ;"
http://www.wikidata.org/entity/Q222,Albania,Q222,Albania,Albania : Country,Albania = mkNP Albania_N ;,"Albania_N : N = mkN ""Albania"" ;"
http://www.wikidata.org/entity/Q223,Greenland,Q223,Greenland,Greenland : Country,Greenland = mkNP Greenland_N ;,"Greenland_N : N = mkN ""Greenland"" ;"
http://www.wikidata.org/entity/Q224,Croatia,Q224,Croatia,Croatia : Country,Croatia = mkNP Croatia_N ;,"Croatia_N : N = mkN ""Croatia"" ;"
http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,Q225,Bosnia_and_Herzegovina,BosniaandHerzegovina : Country,BosniaandHerzegovina = mkNP BosniaandHerzegovina_N ;,"BosniaandHerzegovina_N : N = mkN ""Bosnia and Herzegovina"" ;"
http://www.wikidata.org/entity/Q227,Azerbaijan,Q227,Azerbaijan,Azerbaijan : Country,Azerbaijan = mkNP Azerbaijan_N ;,"Azerbaijan_N : N = mkN ""Azerbaijan"" ;"
