area,areaLabel_en,entity id,function name,abstract line,eng concrete line,eng lexicon line;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://www.wikidata.org/entity/Q15,Africa,Q15,Africa,Africa : Country,Africa = mkNP Africa_N ;",""Africa_N : N = mkN """"Africa"""" ";"
http://www.wikidata.org/entity/Q18,South America,Q18,South_America,SouthAmerica : Country,SouthAmerica = mkNP SouthAmerica_N ;,SouthAmerica_N : N = mkN """"South America"""" ";"
http://www.wikidata.org/entity/Q48,Asia,Q48,Asia,Asia : Country,Asia = mkNP Asia_N ;,Asia_N : N = mkN """"Asia"""" ";"
http://www.wikidata.org/entity/Q107323313,Australia and New Zealand,Q107323313,Australia_and_New_Zealand,AustraliaandNewZealand : Country,AustraliaandNewZealand = mkNP AustraliaandNewZealand_N ;,AustraliaandNewZealand_N : N = mkN """"Australia and New Zealand"""" ";"
http://www.wikidata.org/entity/Q132959,Sub-Saharan Africa,Q132959,Sub_Saharan_Africa,Sub-SaharanAfrica : Country,Sub-SaharanAfrica = mkNP Sub-SaharanAfrica_N ;,Sub-SaharanAfrica_N : N = mkN """"Sub-Saharan Africa"""" ";"
http://www.wikidata.org/entity/Q143487,Arab world,Q143487,Arab_world,Arabworld : Country,Arabworld = mkNP Arabworld_N ;,Arabworld_N : N = mkN """"Arab world"""" ";"
http://www.wikidata.org/entity/Q18479603,Continental Central America,Q18479603,Continental_Central_America,ContinentalCentralAmerica : Country,ContinentalCentralAmerica = mkNP ContinentalCentralAmerica_N ;,ContinentalCentralAmerica_N : N = mkN """"Continental Central America"""" ";"
http://www.wikidata.org/entity/Q2218629,Arab states of the Arab Gulf,Q2218629,Arab_states_of_the_Arab_Gulf,ArabstatesoftheArabGulf : Country,ArabstatesoftheArabGulf = mkNP ArabstatesoftheArabGulf_N ;,ArabstatesoftheArabGulf_N : N = mkN """"Arab states of the Arab Gulf"""" ";"
http://www.wikidata.org/entity/Q236118,Southern Cone,Q236118,Southern_Cone,SouthernCone : Country,SouthernCone = mkNP SouthernCone_N ;,SouthernCone_N : N = mkN """"Southern Cone"""" ";"
http://www.wikidata.org/entity/Q263686,Southeast Europe,Q263686,Southeast_Europe,SoutheastEurope : Country,SoutheastEurope = mkNP SoutheastEurope_N ;,SoutheastEurope_N : N = mkN """"Southeast Europe"""" ";"
http://www.wikidata.org/entity/Q2749444,South-West Europe,Q2749444,South_West_Europe,South-WestEurope : Country,South-WestEurope = mkNP South-WestEurope_N ;,South-WestEurope_N : N = mkN """"South-West Europe"""" ";"
http://www.wikidata.org/entity/Q3359409,Micronesia,Q3359409,Micronesia,Micronesia : Country,Micronesia = mkNP Micronesia_N ;,Micronesia_N : N = mkN """"Micronesia"""" ";"
http://www.wikidata.org/entity/Q377916,Ibero-America,Q377916,Ibero_America,Ibero-America : Country,Ibero-America = mkNP Ibero-America_N ;,Ibero-America_N : N = mkN """"Ibero-America"""" ";"
http://www.wikidata.org/entity/Q5317255,Dutch Caribbean,Q5317255,Dutch_Caribbean,DutchCaribbean : Country,DutchCaribbean = mkNP DutchCaribbean_N ;,DutchCaribbean_N : N = mkN """"Dutch Caribbean"""" ";"
http://www.wikidata.org/entity/Q604496,Fennoscandia,Q604496,Fennoscandia,Fennoscandia : Country,Fennoscandia = mkNP Fennoscandia_N ;,Fennoscandia_N : N = mkN """"Fennoscandia"""" ";"
http://www.wikidata.org/entity/Q664609,Caribbean,Q664609,Caribbean,Caribbean : Country,Caribbean = mkNP Caribbean_N ;,Caribbean_N : N = mkN """"Caribbean"""" ";"
http://www.wikidata.org/entity/Q7569281,Southeast Africa,Q7569281,Southeast_Africa,SoutheastAfrica : Country,SoutheastAfrica = mkNP SoutheastAfrica_N ;,SoutheastAfrica_N : N = mkN """"Southeast Africa"""" ";"
http://www.wikidata.org/entity/Q771405,South Asia,Q771405,South_Asia,SouthAsia : Country,SouthAsia = mkNP SouthAsia_N ;,SouthAsia_N : N = mkN """"South Asia"""" ";"
http://www.wikidata.org/entity/Q81483,Levant,Q81483,Levant,Levant : Country,Levant = mkNP Levant_N ;,Levant_N : N = mkN """"Levant"""" ";"
http://www.wikidata.org/entity/Q11708,Southeast Asia,Q11708,Southeast_Asia,SoutheastAsia : Country,SoutheastAsia = mkNP SoutheastAsia_N ;,SoutheastAsia_N : N = mkN """"Southeast Asia"""" ";"
http://www.wikidata.org/entity/Q12585,Latin America,Q12585,Latin_America,LatinAmerica : Country,LatinAmerica = mkNP LatinAmerica_N ;,LatinAmerica_N : N = mkN """"Latin America"""" ";"
http://www.wikidata.org/entity/Q18869,Caucasus,Q18869,Caucasus,Caucasus : Country,Caucasus = mkNP Caucasus_N ;,Caucasus_N : N = mkN """"Caucasus"""" ";"
http://www.wikidata.org/entity/Q21195,Scandinavia,Q21195,Scandinavia,Scandinavia : Country,Scandinavia = mkNP Scandinavia_N ;,Scandinavia_N : N = mkN """"Scandinavia"""" ";"
http://www.wikidata.org/entity/Q23522,Balkans,Q23522,Balkans,Balkans : Country,Balkans = mkNP Balkans_N ;,Balkans_N : N = mkN """"Balkans"""" ";"
http://www.wikidata.org/entity/Q23792,Palestine,Q23792,Palestine,Palestine : Country,Palestine = mkNP Palestine_N ;,Palestine_N : N = mkN """"Palestine"""" ";"
http://www.wikidata.org/entity/Q27231,East Asia,Q27231,East_Asia,EastAsia : Country,EastAsia = mkNP EastAsia_N ;,EastAsia_N : N = mkN """"East Asia"""" ";"
http://www.wikidata.org/entity/Q27275,Central Asia,Q27275,Central_Asia,CentralAsia : Country,CentralAsia = mkNP CentralAsia_N ;,CentralAsia_N : N = mkN """"Central Asia"""" ";"
http://www.wikidata.org/entity/Q27293,West Asia,Q27293,West_Asia,WestAsia : Country,WestAsia = mkNP WestAsia_N ;,WestAsia_N : N = mkN """"West Asia"""" ";"
http://www.wikidata.org/entity/Q27381,North Africa,Q27381,North_Africa,NorthAfrica : Country,NorthAfrica = mkNP NorthAfrica_N ;,NorthAfrica_N : N = mkN """"North Africa"""" ";"
http://www.wikidata.org/entity/Q27394,Southern Africa,Q27394,Southern_Africa,SouthernAfrica : Country,SouthernAfrica = mkNP SouthernAfrica_N ;,SouthernAfrica_N : N = mkN """"Southern Africa"""" ";"
http://www.wikidata.org/entity/Q27407,East Africa,Q27407,East_Africa,EastAfrica : Country,EastAfrica = mkNP EastAfrica_N ;,EastAfrica_N : N = mkN """"East Africa"""" ";"
http://www.wikidata.org/entity/Q27433,Central Africa,Q27433,Central_Africa,CentralAfrica : Country,CentralAfrica = mkNP CentralAfrica_N ;,CentralAfrica_N : N = mkN """"Central Africa"""" ";"
http://www.wikidata.org/entity/Q27449,Southern Europe,Q27449,Southern_Europe,SouthernEurope : Country,SouthernEurope = mkNP SouthernEurope_N ;,SouthernEurope_N : N = mkN """"Southern Europe"""" ";"
http://www.wikidata.org/entity/Q27468,Eastern Europe,Q27468,Eastern_Europe,EasternEurope : Country,EasternEurope = mkNP EasternEurope_N ;,EasternEurope_N : N = mkN """"Eastern Europe"""" ";"
http://www.wikidata.org/entity/Q27479,Northern Europe,Q27479,Northern_Europe,NorthernEurope : Country,NorthernEurope = mkNP NorthernEurope_N ;,NorthernEurope_N : N = mkN """"Northern Europe"""" ";"
http://www.wikidata.org/entity/Q27496,Western Europe,Q27496,Western_Europe,WesternEurope : Country,WesternEurope = mkNP WesternEurope_N ;,WesternEurope_N : N = mkN """"Western Europe"""" ";"
http://www.wikidata.org/entity/Q27509,Central Europe,Q27509,Central_Europe,CentralEurope : Country,CentralEurope = mkNP CentralEurope_N ;,CentralEurope_N : N = mkN """"Central Europe"""" ";"
http://www.wikidata.org/entity/Q29876,Middle America,Q29876,Middle_America,MiddleAmerica : Country,MiddleAmerica = mkNP MiddleAmerica_N ;,MiddleAmerica_N : N = mkN """"Middle America"""" ";"
http://www.wikidata.org/entity/Q35942,Polynesia,Q35942,Polynesia,Polynesia : Country,Polynesia = mkNP Polynesia_N ;,Polynesia_N : N = mkN """"Polynesia"""" ";"
http://www.wikidata.org/entity/Q37394,Melanesia,Q37394,Melanesia,Melanesia : Country,Melanesia = mkNP Melanesia_N ;,Melanesia_N : N = mkN """"Melanesia"""" ";"
http://www.wikidata.org/entity/Q39731,Baltic states,Q39731,Baltic_states,Balticstates : Country,Balticstates = mkNP Balticstates_N ;,Balticstates_N : N = mkN """"Baltic states"""" ";"
http://www.wikidata.org/entity/Q43467,Mainland Southeast Asia,Q43467,Mainland_Southeast_Asia,MainlandSoutheastAsia : Country,MainlandSoutheastAsia = mkNP MainlandSoutheastAsia_N ;,MainlandSoutheastAsia_N : N = mkN """"Mainland Southeast Asia"""" ";"
http://www.wikidata.org/entity/Q4412,West Africa,Q4412,West_Africa,WestAfrica : Country,WestAfrica = mkNP WestAfrica_N ;,WestAfrica_N : N = mkN """"West Africa"""" ";"
http://www.wikidata.org/entity/Q45256,Australasia,Q45256,Australasia,Australasia : Country,Australasia = mkNP Australasia_N ;,Australasia_N : N = mkN """"Australasia"""" ";"
http://www.wikidata.org/entity/Q55643,Oceania,Q55643,Oceania,Oceania : Country,Oceania = mkNP Oceania_N ;,Oceania_N : N = mkN """"Oceania"""" ";"
http://www.wikidata.org/entity/Q7204,Middle East,Q7204,Middle_East,MiddleEast : Country,MiddleEast = mkNP MiddleEast_N ;,MiddleEast_N : N = mkN """"Middle East"""" ";"
"
